date,team_a,team_b,goals_a,goals_b,form_a,form_b,avg_goals_scored_a,avg_goals_conceded_a,avg_goals_scored_b,avg_goals_conceded_b,gd_form_a,gd_form_b,h2h_winner_a
2024-12-03,HC Oceláři Třinec,HC Kometa Brno,5,3,0.6,0.35,3.3,2.3,2.1,3.2,1.0,-1.1,0.8076923076923077
2024-12-03,Mountfield HK,Rytíři Kladno,2,0,0.75,0.3,3.4,2.0,1.8,3.6,1.4,-1.8,0.5
2024-12-04,HC Litvínov,Rytíři Kladno,3,0,0.45,0.25,1.8,2.6,1.5,3.5,-0.8,-2.0,0.25
2024-12-04,HC Motor České Budějovice,HC Oceláři Třinec,2,1,0.2,0.75,1.4,3.4,3.6,1.9,-2.0,1.7,0.5
2024-12-04,HC Vítkovice Ridera,HC Olomouc,4,1,0.75,0.35,3.8,2.8,2.4,2.6,1.0,-0.2,0.6875
2024-12-04,HC Olomouc,HC Oceláři Třinec,4,5,0.35,0.75,2.4,2.6,3.6,1.9,-0.2,1.7,0.35
2024-12-04,HC Energie Karlovy Vary,HC Sparta Praha,5,2,0.6,0.65,3.1,3.0,3.6,2.1,0.1,1.5,0.5625
2024-12-05,HC Litvínov,HC Vítkovice Ridera,0,2,0.55,0.75,1.9,2.1,3.7,2.9,-0.2,0.8,0.18181818181818182
2024-12-05,HC Škoda Plzeň,HC Motor České Budějovice,4,2,0.4,0.25,3.0,2.9,1.4,3.3,0.1,-1.9,0.6428571428571429
2024-12-05,HC Dynamo Pardubice,HC Litvínov,3,3,0.65,0.55,4.3,3.3,1.9,2.1,1.0,-0.2,0.7222222222222222
2024-12-05,HC Sparta Praha,HC Litvínov,5,2,0.55,0.55,3.5,2.6,1.9,2.1,0.9,-0.2,0.7666666666666667
2024-12-05,BK Mladá Boleslav,HC Kometa Brno,1,1,0.4,0.25,2.5,2.9,2.2,3.6,-0.4,-1.4,0.2916666666666667
2024-12-06,HC Litvínov,HC Olomouc,3,2,0.45,0.35,2.0,2.5,2.6,3.0,-0.5,-0.4,0.4090909090909091
2024-12-06,HC Škoda Plzeň,HC Dynamo Pardubice,4,5,0.5,0.6,2.9,2.3,3.8,3.2,0.6,0.6,0.125
2024-12-06,HC Dynamo Pardubice,HC Energie Karlovy Vary,4,3,0.6,0.65,3.8,3.2,3.2,2.8,0.6,0.4,0.21428571428571427
2024-12-06,HC Olomouc,BK Mladá Boleslav,2,3,0.35,0.35,2.6,3.0,2.2,2.9,-0.4,-0.7,0.35714285714285715
2024-12-06,HC Olomouc,BK Mladá Boleslav,4,2,0.35,0.35,2.6,3.0,2.2,2.9,-0.4,-0.7,0.35714285714285715
2024-12-07,BK Mladá Boleslav,HC Motor České Budějovice,3,3,0.35,0.25,1.8,2.8,1.5,3.4,-1.0,-1.9,0.5333333333333333
2024-12-07,HC Motor České Budějovice,HC Škoda Plzeň,3,4,0.25,0.4,1.5,3.4,2.8,2.7,-1.9,0.1,0.3333333333333333
2024-12-07,HC Oceláři Třinec,HC Kometa Brno,3,3,0.65,0.3,3.5,2.3,2.1,3.3,1.2,-1.2,0.8214285714285714
2024-12-07,HC Sparta Praha,HC Litvínov,5,3,0.55,0.55,3.4,2.8,2.1,2.2,0.6,-0.1,0.78125
2024-12-07,HC Litvínov,HC Sparta Praha,0,2,0.55,0.55,2.1,2.2,3.4,2.8,-0.1,0.6,0.21875
2024-12-08,HC Dynamo Pardubice,Rytíři Kladno,3,7,0.8,0.2,4.4,3.1,1.2,3.5,1.3,-2.3,0.8333333333333334
2024-12-08,HC Škoda Plzeň,Mountfield HK,0,2,0.5,0.75,2.9,2.6,3.0,1.8,0.3,1.2,0.4642857142857143
2024-12-08,HC Litvínov,HC Vítkovice Ridera,3,5,0.45,0.85,2.2,2.4,3.8,2.4,-0.2,1.4,0.16666666666666666
2024-12-08,HC Sparta Praha,Bílí Tygři Liberec,4,2,0.75,0.3,3.3,2.0,2.2,2.9,1.3,-0.7,0.6666666666666666
2024-12-08,HC Dynamo Pardubice,Mountfield HK,3,2,0.8,0.75,4.4,3.1,3.0,1.8,1.3,1.2,0.7857142857142857
2024-12-09,HC Dynamo Pardubice,HC Litvínov,5,2,0.7,0.35,3.9,3.5,2.1,2.9,0.4,-0.8,0.7
2024-12-09,HC Energie Karlovy Vary,Rytíři Kladno,0,2,0.55,0.3,3.2,3.0,1.8,3.5,0.2,-1.7,0.5625
2024-12-09,HC Motor České Budějovice,BK Mladá Boleslav,0,3,0.3,0.4,1.9,3.1,1.8,2.4,-1.2,-0.6,0.46875
2024-12-09,BK Mladá Boleslav,HC Olomouc,0,1,0.4,0.2,1.8,2.4,2.3,3.0,-0.6,-0.7,0.625
2024-12-09,HC Škoda Plzeň,Bílí Tygři Liberec,3,2,0.4,0.3,2.6,2.8,2.3,2.8,-0.2,-0.5,0.3333333333333333
2024-12-10,HC Litvínov,Mountfield HK,3,1,0.35,0.7,2.1,2.9,3.1,1.9,-0.8,1.2,0.20833333333333334
2024-12-10,HC Dynamo Pardubice,Mountfield HK,1,2,0.7,0.7,3.7,3.2,3.1,1.9,0.5,1.2,0.8
2024-12-10,HC Oceláři Třinec,HC Energie Karlovy Vary,4,1,0.6,0.45,3.5,2.5,2.8,3.0,1.0,-0.2,0.6875
2024-12-10,HC Sparta Praha,HC Energie Karlovy Vary,5,3,0.75,0.45,3.5,2.1,2.8,3.0,1.4,-0.2,0.3888888888888889
2024-12-10,HC Dynamo Pardubice,BK Mladá Boleslav,1,0,0.7,0.4,3.7,3.2,1.7,2.1,0.5,-0.4,0.85
2024-12-11,HC Škoda Plzeň,BK Mladá Boleslav,2,0,0.5,0.35,2.9,2.7,1.4,1.9,0.2,-0.5,0.5416666666666666
2024-12-11,HC Motor České Budějovice,HC Sparta Praha,1,1,0.3,0.75,1.7,3.1,3.4,2.3,-1.4,1.1,0.375
2024-12-11,HC Motor České Budějovice,HC Oceláři Třinec,2,2,0.3,0.6,1.7,3.1,3.5,2.3,-1.4,1.2,0.5357142857142857
2024-12-11,HC Vítkovice Ridera,BK Mladá Boleslav,3,1,0.85,0.35,4.0,2.5,1.4,1.9,1.5,-0.5,0.6363636363636364
2024-12-11,HC Motor České Budějovice,Rytíři Kladno,2,2,0.3,0.4,1.7,3.1,1.9,3.1,-1.4,-1.2,0.6923076923076923
2024-12-12,HC Škoda Plzeň,HC Kometa Brno,1,4,0.6,0.25,2.9,2.2,2.0,3.4,0.7,-1.4,0.42857142857142855
2024-12-12,HC Motor České Budějovice,HC Škoda Plzeň,2,2,0.35,0.6,1.9,2.6,2.9,2.2,-0.7,0.7,0.3125
2024-12-12,HC Kometa Brno,HC Motor České Budějovice,1,3,0.25,0.35,2.0,3.4,1.9,2.6,-1.4,-0.7,0.625
2024-12-12,HC Olomouc,HC Sparta Praha,1,8,0.3,0.7,2.2,2.6,3.1,2.3,-0.4,0.8,0.2
2024-12-12,Bílí Tygři Liberec,HC Dynamo Pardubice,3,3,0.3,0.7,2.3,2.8,3.2,2.8,-0.5,0.4,0.6428571428571429
2024-12-13,HC Motor České Budějovice,HC Škoda Plzeň,2,2,0.45,0.55,2.0,2.3,2.6,2.3,-0.3,0.3,0.3235294117647059
2024-12-13,HC Oceláři Třinec,Rytíři Kladno,5,0,0.65,0.45,3.6,2.3,2.1,3.0,1.3,-0.9,0.8
2024-12-13,HC Dynamo Pardubice,HC Motor České Budějovice,5,2,0.65,0.45,2.9,2.7,2.0,2.3,0.2,-0.3,0.8888888888888888
2024-12-13,Mountfield HK,HC Dynamo Pardubice,5,1,0.7,0.65,2.4,1.5,2.9,2.7,0.9,0.2,0.25
2024-12-13,Bílí Tygři Liberec,HC Litvínov,2,2,0.35,0.35,2.5,2.7,2.2,3.0,-0.2,-0.8,0.5416666666666666
2024-12-14,Bílí Tygři Liberec,HC Vítkovice Ridera,1,3,0.3,0.85,2.1,2.8,3.9,2.5,-0.7,1.4,0.5
2024-12-14,HC Litvínov,HC Olomouc,0,0,0.3,0.3,2.1,3.2,2.1,3.0,-1.1,-0.9,0.4583333333333333
2024-12-14,HC Dynamo Pardubice,Rytíři Kladno,2,6,0.65,0.35,3.1,3.0,1.7,3.4,0.1,-1.7,0.75
2024-12-14,HC Kometa Brno,HC Energie Karlovy Vary,4,3,0.3,0.4,2.1,3.3,3.0,3.4,-1.2,-0.4,0.5555555555555556
2024-12-14,HC Litvínov,HC Sparta Praha,3,8,0.3,0.7,2.1,3.2,3.6,2.2,-1.1,1.4,0.19444444444444445
2024-12-15,HC Vítkovice Ridera,Bílí Tygři Liberec,3,10,0.85,0.3,3.7,2.4,2.2,2.9,1.3,-0.7,0.5625
2024-12-15,HC Oceláři Třinec,Mountfield HK,5,2,0.65,0.75,3.4,2.1,2.8,1.5,1.3,1.3,0.34615384615384615
2024-12-15,HC Škoda Plzeň,HC Kometa Brno,3,1,0.5,0.4,2.3,2.5,2.4,3.0,-0.2,-0.6,0.375
2024-12-15,HC Litvínov,HC Vítkovice Ridera,1,3,0.3,0.85,2.1,3.5,3.7,2.4,-1.4,1.3,0.15384615384615385
2024-12-15,Bílí Tygři Liberec,HC Motor České Budějovice,7,4,0.3,0.4,2.2,2.9,2.0,2.5,-0.7,-0.5,0.75
2024-12-16,Mountfield HK,HC Litvínov,5,1,0.65,0.3,2.5,1.9,2.0,3.3,0.6,-1.3,0.7307692307692307
2024-12-16,HC Energie Karlovy Vary,HC Vítkovice Ridera,1,3,0.35,0.8,3.1,3.6,3.2,2.6,-0.5,0.6,0.35714285714285715
2024-12-16,Rytíři Kladno,HC Kometa Brno,2,3,0.45,0.4,2.2,2.8,2.3,2.6,-0.6,-0.3,0.3333333333333333
2024-12-16,Mountfield HK,HC Sparta Praha,2,2,0.65,0.8,2.5,1.9,4.1,2.1,0.6,2.0,0.4166666666666667
2024-12-16,HC Dynamo Pardubice,HC Olomouc,3,0,0.55,0.35,2.8,3.2,1.9,2.7,-0.4,-0.8,0.75
2024-12-17,HC Oceláři Třinec,Bílí Tygři Liberec,7,1,0.75,0.4,3.8,2.0,3.5,3.2,1.8,0.3,0.625
2024-12-17,BK Mladá Boleslav,HC Olomouc,2,1,0.35,0.35,1.3,1.7,1.9,2.9,-0.4,-1.0,0.5882352941176471
2024-12-17,Bílí Tygři Liberec,HC Olomouc,9,3,0.4,0.35,3.5,3.2,1.9,2.9,0.3,-1.0,0.4583333333333333
2024-12-17,HC Olomouc,HC Litvínov,2,3,0.35,0.2,1.9,2.9,1.8,3.6,-1.0,-1.8,0.5384615384615384
2024-12-17,Mountfield HK,HC Sparta Praha,8,5,0.6,0.8,2.5,1.8,4.2,2.2,0.7,2.0,0.42857142857142855
2024-12-18,HC Vítkovice Ridera,HC Motor České Budějovice,4,4,0.9,0.35,3.3,2.3,2.1,2.9,1.0,-0.8,0.2222222222222222
2024-12-18,HC Dynamo Pardubice,HC Oceláři Třinec,6,1,0.55,0.75,2.7,2.9,3.9,2.0,-0.2,1.9,0.75
2024-12-18,HC Energie Karlovy Vary,HC Oceláři Třinec,2,4,0.35,0.75,3.0,3.5,3.9,2.0,-0.5,1.9,0.2777777777777778
2024-12-18,Bílí Tygři Liberec,HC Olomouc,2,3,0.4,0.25,4.0,3.6,1.6,3.3,0.4,-1.7,0.5
2024-12-18,HC Kometa Brno,Rytíři Kladno,3,0,0.4,0.45,2.2,2.6,2.3,2.7,-0.4,-0.4,0.7
2024-12-19,HC Motor České Budějovice,HC Škoda Plzeň,1,1,0.4,0.6,2.2,2.9,2.5,2.3,-0.7,0.2,0.3333333333333333
2024-12-19,HC Olomouc,HC Vítkovice Ridera,2,5,0.35,0.85,1.7,3.2,3.4,2.5,-1.5,0.9,0.2777777777777778
2024-12-19,HC Sparta Praha,HC Kometa Brno,3,3,0.8,0.5,4.5,2.5,2.3,2.3,2.0,0.0,0.5
2024-12-19,HC Kometa Brno,Mountfield HK,3,5,0.5,0.65,2.3,2.3,3.1,2.1,0.0,1.0,0.5909090909090909
2024-12-19,BK Mladá Boleslav,Bílí Tygři Liberec,1,2,0.4,0.4,1.5,1.8,3.9,3.5,-0.3,0.4,0.5
2024-12-20,HC Olomouc,HC Oceláři Třinec,1,4,0.35,0.7,1.7,3.4,3.7,2.3,-1.7,1.4,0.3181818181818182
2024-12-20,Rytíři Kladno,HC Škoda Plzeň,3,3,0.35,0.55,2.0,2.9,2.2,2.2,-0.9,0.0,0.7
2024-12-20,HC Litvínov,HC Oceláři Třinec,0,3,0.3,0.7,1.8,3.3,3.7,2.3,-1.5,1.4,0.3333333333333333
2024-12-20,Mountfield HK,HC Dynamo Pardubice,4,6,0.65,0.65,3.4,2.4,3.0,2.3,1.0,0.7,0.29411764705882354
2024-12-20,HC Škoda Plzeň,HC Sparta Praha,2,4,0.55,0.75,2.2,2.2,4.3,2.6,0.0,1.7,0.5
2024-12-21,HC Energie Karlovy Vary,BK Mladá Boleslav,0,1,0.25,0.35,2.9,3.8,1.5,1.9,-0.9,-0.4,0.6071428571428571
2024-12-21,BK Mladá Boleslav,HC Litvínov,5,1,0.35,0.3,1.5,1.9,1.8,3.4,-0.4,-1.6,0.6666666666666666
2024-12-21,Rytíři Kladno,HC Litvínov,4,0,0.4,0.3,2.2,2.6,1.8,3.4,-0.4,-1.6,0.6428571428571429
2024-12-21,Bílí Tygři Liberec,HC Litvínov,2,0,0.5,0.3,3.9,3.2,1.8,3.4,0.7,-1.6,0.5384615384615384
2024-12-21,HC Litvínov,HC Dynamo Pardubice,1,5,0.3,0.65,1.8,3.4,3.3,2.5,-1.6,0.8,0.2727272727272727
2024-12-22,Mountfield HK,HC Energie Karlovy Vary,1,2,0.55,0.2,3.6,3.0,2.2,3.2,0.6,-1.0,0.6
2024-12-22,HC Sparta Praha,HC Oceláři Třinec,4,3,0.75,0.8,4.2,2.5,3.8,1.8,1.7,2.0,0.6
2024-12-22,HC Vítkovice Ridera,BK Mladá Boleslav,7,1,0.85,0.45,3.5,2.4,1.6,1.4,1.1,0.2,0.6666666666666666
2024-12-22,HC Oceláři Třinec,Bílí Tygři Liberec,1,2,0.8,0.6,3.8,1.8,3.9,2.9,2.0,1.0,0.6538461538461539
2024-12-22,Rytíři Kladno,HC Sparta Praha,1,5,0.5,0.75,2.6,2.4,4.2,2.5,0.2,1.7,0.25
2024-12-23,HC Kometa Brno,HC Motor České Budějovice,2,2,0.55,0.45,2.6,2.4,2.3,2.7,0.2,-0.4,0.5769230769230769
2024-12-23,HC Sparta Praha,HC Škoda Plzeň,2,3,0.75,0.5,4.5,2.7,1.9,2.1,1.8,-0.2,0.5357142857142857
2024-12-23,HC Litvínov,Rytíři Kladno,2,2,0.15,0.5,1.0,3.7,2.7,2.6,-2.7,0.1,0.3125
2024-12-23,Mountfield HK,HC Sparta Praha,4,3,0.55,0.75,3.5,2.9,4.5,2.7,0.6,1.8,0.5
2024-12-23,BK Mladá Boleslav,HC Kometa Brno,3,1,0.4,0.55,1.4,1.8,2.6,2.4,-0.4,0.2,0.3076923076923077
2024-12-24,HC Motor České Budějovice,HC Oceláři Třinec,1,2,0.45,0.65,2.4,2.8,3.5,2.0,-0.4,1.5,0.5333333333333333
2024-12-24,HC Škoda Plzeň,HC Energie Karlovy Vary,5,2,0.6,0.2,2.2,2.1,2.0,3.0,0.1,-1.0,0.5555555555555556
2024-12-24,Rytíři Kladno,HC Vítkovice Ridera,2,3,0.45,0.85,2.2,2.5,3.8,2.4,-0.3,1.4,0.16666666666666666
2024-12-24,Rytíři Kladno,HC Energie Karlovy Vary,1,5,0.45,0.2,2.2,2.5,2.0,3.0,-0.3,-1.0,0.5
2024-12-24,HC Sparta Praha,HC Motor České Budějovice,3,3,0.6,0.45,4.4,3.0,2.4,2.8,1.4,-0.4,0.6153846153846154
2024-12-25,Bílí Tygři Liberec,HC Oceláři Třinec,4,2,0.65,0.7,3.8,2.7,3.5,1.9,1.1,1.6,0.39285714285714285
2024-12-25,HC Sparta Praha,HC Kometa Brno,4,4,0.55,0.5,3.9,3.2,2.5,2.5,0.7,0.0,0.5
2024-12-25,BK Mladá Boleslav,HC Litvínov,0,3,0.4,0.15,1.4,1.9,1.2,3.9,-0.5,-2.7,0.7
2024-12-25,HC Oceláři Třinec,Rytíři Kladno,6,0,0.7,0.3,3.5,1.9,2.1,3.1,1.6,-1.0,0.8095238095238095
2024-12-25,HC Škoda Plzeň,HC Vítkovice Ridera,2,2,0.6,0.85,2.4,2.1,3.9,2.6,0.3,1.3,0.5
2025-09-01,HC Dynamo Pardubice,Mountfield HK,2,4,0.65,0.65,3.3,2.4,3.8,2.9,0.9,0.9,0.7222222222222222
2025-09-01,Rytíři Kladno,HC Olomouc,2,2,0.3,0.25,2.1,3.2,1.4,3.6,-1.1,-2.2,0.3888888888888889
2025-09-01,Rytíři Kladno,Mountfield HK,0,7,0.3,0.65,2.1,3.2,3.8,2.9,-1.1,0.9,0.4444444444444444
2025-09-01,HC Kometa Brno,HC Olomouc,8,4,0.45,0.25,2.5,2.8,1.4,3.6,-0.3,-2.2,0.6875
2025-09-01,Bílí Tygři Liberec,HC Oceláři Třinec,5,6,0.7,0.6,4.0,2.7,3.3,2.1,1.3,1.2,0.43333333333333335
2025-09-02,HC Škoda Plzeň,HC Olomouc,3,4,0.55,0.2,2.4,2.3,1.8,3.8,0.1,-2.0,0.42857142857142855
2025-09-02,BK Mladá Boleslav,HC Oceláři Třinec,2,7,0.4,0.6,1.4,2.1,3.2,2.5,-0.7,0.7,0.18421052631578946
2025-09-02,HC Sparta Praha,HC Oceláři Třinec,6,4,0.5,0.6,3.5,3.3,3.2,2.5,0.2,0.7,0.6363636363636364
2025-09-02,HC Litvínov,HC Škoda Plzeň,1,3,0.25,0.55,1.2,3.1,2.4,2.3,-1.9,0.1,0.3888888888888889
2025-09-02,HC Dynamo Pardubice,BK Mladá Boleslav,6,2,0.65,0.4,3.4,2.6,1.4,2.1,0.8,-0.7,0.8636363636363636
2025-09-03,HC Kometa Brno,HC Škoda Plzeň,3,1,0.55,0.6,3.2,2.9,2.7,2.2,0.3,0.5,0.5555555555555556
2025-09-03,Bílí Tygři Liberec,HC Motor České Budějovice,3,3,0.7,0.4,4.4,3.0,2.4,2.9,1.4,-0.5,0.7777777777777778
2025-09-03,Rytíři Kladno,BK Mladá Boleslav,0,2,0.25,0.4,1.5,3.6,1.8,3.1,-2.1,-1.3,0.2222222222222222
2025-09-03,Bílí Tygři Liberec,HC Škoda Plzeň,1,0,0.7,0.6,4.4,3.0,2.7,2.2,1.4,0.5,0.6
2025-09-03,Rytíři Kladno,HC Škoda Plzeň,4,4,0.25,0.6,1.5,3.6,2.7,2.2,-2.1,0.5,0.6818181818181818
2025-09-04,HC Kometa Brno,HC Oceláři Třinec,0,5,0.55,0.6,3.1,2.7,3.8,2.5,0.4,1.3,0.2
2025-09-04,HC Kometa Brno,HC Olomouc,1,2,0.55,0.25,3.1,2.7,2.2,4.1,0.4,-1.9,0.7222222222222222
2025-09-04,HC Škoda Plzeň,HC Sparta Praha,3,3,0.45,0.55,2.6,2.6,3.9,3.5,0.0,0.4,0.5
2025-09-04,Mountfield HK,HC Energie Karlovy Vary,6,3,0.65,0.2,4.2,2.9,1.9,3.0,1.3,-1.1,0.5454545454545454
2025-09-04,HC Litvínov,HC Motor České Budějovice,3,2,0.25,0.4,1.2,3.1,2.5,3.0,-1.9,-0.5,0.5416666666666666
2025-09-05,HC Energie Karlovy Vary,Bílí Tygři Liberec,3,3,0.2,0.65,2.2,3.4,3.1,2.6,-1.2,0.5,0.4166666666666667
2025-09-05,HC Energie Karlovy Vary,HC Kometa Brno,4,3,0.2,0.45,2.2,3.4,2.8,2.9,-1.2,-0.1,0.4
2025-09-05,HC Škoda Plzeň,Bílí Tygři Liberec,4,6,0.45,0.65,2.6,2.6,3.1,2.6,0.0,0.5,0.36363636363636365
2025-09-05,Bílí Tygři Liberec,HC Litvínov,3,3,0.65,0.35,3.1,2.6,1.4,2.8,0.5,-1.4,0.5714285714285714
2025-09-05,HC Litvínov,Bílí Tygři Liberec,3,2,0.35,0.65,1.4,2.8,3.1,2.6,-1.4,0.5,0.42857142857142855
2025-09-06,HC Energie Karlovy Vary,BK Mladá Boleslav,1,3,0.35,0.5,2.5,3.1,1.9,2.8,-0.6,-0.9,0.5666666666666667
2025-09-06,Rytíři Kladno,HC Litvínov,1,4,0.25,0.4,1.6,3.6,1.7,2.8,-2.0,-1.1,0.6666666666666666
2025-09-06,HC Olomouc,Rytíři Kladno,3,2,0.35,0.25,2.4,3.9,1.6,3.6,-1.5,-2.0,0.6
2025-09-06,HC Energie Karlovy Vary,Mountfield HK,3,3,0.35,0.75,2.5,3.1,4.6,2.7,-0.6,1.9,0.4166666666666667
2025-09-06,HC Litvínov,Mountfield HK,2,2,0.4,0.75,1.7,2.8,4.6,2.7,-1.1,1.9,0.25
2025-09-07,HC Kometa Brno,HC Škoda Plzeň,1,2,0.35,0.45,2.8,3.3,2.8,2.8,-0.5,0.0,0.6
2025-09-07,HC Dynamo Pardubice,Bílí Tygři Liberec,3,4,0.65,0.65,3.9,2.8,3.1,2.5,1.1,0.6,0.36666666666666664
2025-09-07,HC Litvínov,HC Motor České Budějovice,1,0,0.55,0.3,2.2,2.2,2.4,3.2,0.0,-0.8,0.5769230769230769
2025-09-07,HC Sparta Praha,HC Škoda Plzeň,7,2,0.6,0.45,3.7,3.0,2.8,2.8,0.7,0.0,0.5
2025-09-07,HC Olomouc,HC Škoda Plzeň,4,1,0.45,0.45,2.6,3.9,2.8,2.8,-1.3,0.0,0.625
2025-09-08,HC Olomouc,HC Škoda Plzeň,2,2,0.55,0.3,2.7,3.1,2.3,3.4,-0.4,-1.1,0.6666666666666666
2025-09-08,HC Oceláři Třinec,BK Mladá Boleslav,4,3,0.6,0.5,3.9,2.4,2.0,2.8,1.5,-0.8,0.825
2025-09-08,HC Olomouc,HC Kometa Brno,3,4,0.55,0.3,2.7,3.1,2.6,3.2,-0.4,-0.6,0.35
2025-09-08,HC Vítkovice Ridera,HC Oceláři Třinec,2,2,0.8,0.6,3.6,2.5,3.9,2.4,1.1,1.5,0.6
2025-09-08,HC Oceláři Třinec,Bílí Tygři Liberec,6,3,0.6,0.65,3.9,2.4,3.3,2.8,1.5,0.5,0.59375
2025-09-09,HC Oceláři Třinec,HC Litvínov,2,2,0.75,0.65,4.4,2.6,2.3,2.0,1.8,0.3,0.7
2025-09-09,Rytíři Kladno,HC Litvínov,1,1,0.15,0.65,1.4,3.8,2.3,2.0,-2.4,0.3,0.6
2025-09-09,Mountfield HK,HC Kometa Brno,3,5,0.7,0.4,4.4,2.9,2.7,3.0,1.5,-0.3,0.4583333333333333
2025-09-09,HC Kometa Brno,HC Oceláři Třinec,2,1,0.4,0.75,2.7,3.0,4.4,2.6,-0.3,1.8,0.1875
2025-09-09,HC Kometa Brno,Mountfield HK,1,4,0.4,0.7,2.7,3.0,4.4,2.9,-0.3,1.5,0.5416666666666666
2025-09-10,HC Škoda Plzeň,HC Dynamo Pardubice,1,3,0.35,0.6,2.2,3.2,3.9,2.9,-1.0,1.0,0.1111111111111111
2025-09-10,HC Kometa Brno,Rytíři Kladno,2,0,0.5,0.15,2.8,2.9,1.3,3.7,-0.1,-2.4,0.7272727272727273
2025-09-10,HC Dynamo Pardubice,BK Mladá Boleslav,6,0,0.6,0.5,3.9,2.9,2.2,3.0,1.0,-0.8,0.875
2025-09-10,Bílí Tygři Liberec,HC Energie Karlovy Vary,5,1,0.55,0.4,3.4,3.3,2.5,3.0,0.1,-0.5,0.5769230769230769
2025-09-10,HC Vítkovice Ridera,HC Kometa Brno,3,1,0.75,0.5,3.5,2.6,2.8,2.9,0.9,-0.1,0.5909090909090909
2025-09-11,HC Sparta Praha,HC Škoda Plzeň,5,3,0.65,0.25,4.1,2.9,2.0,3.4,1.2,-1.4,0.5294117647058824
2025-09-11,HC Sparta Praha,BK Mladá Boleslav,4,4,0.65,0.4,4.1,2.9,2.1,3.6,1.2,-1.5,0.8666666666666667
2025-09-11,Bílí Tygři Liberec,HC Litvínov,3,1,0.55,0.7,3.5,3.2,2.3,1.6,0.3,0.7,0.53125
2025-09-11,HC Škoda Plzeň,HC Dynamo Pardubice,3,3,0.25,0.7,2.0,3.4,4.2,2.3,-1.4,1.9,0.1
2025-09-11,Bílí Tygři Liberec,HC Kometa Brno,2,4,0.55,0.4,3.5,3.2,2.0,2.7,0.3,-0.7,0.7222222222222222
2025-09-12,HC Škoda Plzeň,Rytíři Kladno,0,3,0.3,0.15,2.5,3.8,1.1,3.6,-1.3,-2.5,0.3333333333333333
2025-09-12,HC Vítkovice Ridera,Mountfield HK,2,0,0.75,0.6,3.5,2.6,3.8,2.7,0.9,1.1,0.46153846153846156
2025-09-12,HC Kometa Brno,HC Sparta Praha,3,5,0.5,0.6,2.4,2.4,4.2,3.1,0.0,1.1,0.5
2025-09-12,Mountfield HK,Bílí Tygři Liberec,5,2,0.6,0.6,3.8,2.7,3.2,2.8,1.1,0.4,0.75
2025-09-12,HC Olomouc,HC Litvínov,3,1,0.5,0.6,2.7,3.2,2.1,1.9,-0.5,0.2,0.5
2025-09-13,HC Oceláři Třinec,HC Sparta Praha,6,4,0.7,0.6,4.3,2.5,4.2,3.3,1.8,0.9,0.3333333333333333
2025-09-13,HC Energie Karlovy Vary,HC Oceláři Třinec,1,4,0.4,0.7,2.4,3.1,4.3,2.5,-0.7,1.8,0.25
2025-09-13,HC Kometa Brno,HC Vítkovice Ridera,1,5,0.5,0.85,2.6,2.7,3.4,1.6,-0.1,1.8,0.375
2025-09-13,HC Vítkovice Ridera,HC Litvínov,2,1,0.85,0.6,3.4,1.6,2.1,1.9,1.8,0.2,0.8571428571428571
2025-09-13,HC Litvínov,HC Vítkovice Ridera,2,1,0.6,0.85,2.1,1.9,3.4,1.6,0.2,1.8,0.14285714285714285
2025-09-14,HC Vítkovice Ridera,HC Energie Karlovy Vary,5,4,0.8,0.4,3.2,1.4,2.5,3.4,1.8,-0.9,0.6875
2025-09-14,Mountfield HK,HC Vítkovice Ridera,3,2,0.7,0.8,3.8,2.3,3.2,1.4,1.5,1.8,0.5
2025-09-14,HC Dynamo Pardubice,HC Škoda Plzeň,6,2,0.75,0.25,4.3,2.0,2.1,3.7,2.3,-1.6,0.8636363636363636
2025-09-14,Bílí Tygři Liberec,HC Kometa Brno,4,4,0.5,0.5,3.3,3.3,2.4,2.8,0.0,-0.4,0.65
2025-09-14,HC Kometa Brno,BK Mladá Boleslav,1,1,0.5,0.35,2.4,2.8,2.0,3.9,-0.4,-1.9,0.6428571428571429
2025-09-15,BK Mladá Boleslav,HC Vítkovice Ridera,4,2,0.4,0.7,2.0,3.3,2.7,1.8,-1.3,0.9,0.3076923076923077
2025-09-15,HC Olomouc,HC Oceláři Třinec,1,3,0.6,0.7,2.8,2.8,4.1,2.5,0.0,1.6,0.2916666666666667
2025-09-15,HC Škoda Plzeň,HC Oceláři Třinec,3,2,0.2,0.7,2.0,4.0,4.1,2.5,-2.0,1.6,0.5
2025-09-15,HC Oceláři Třinec,Rytíři Kladno,11,2,0.7,0.25,4.1,2.5,1.3,3.1,1.6,-1.8,0.8181818181818182
2025-09-15,HC Kometa Brno,HC Sparta Praha,4,7,0.5,0.6,2.4,2.8,4.4,3.6,-0.4,0.8,0.46875
2025-09-16,HC Motor České Budějovice,HC Škoda Plzeň,1,1,0.25,0.3,2.2,3.1,1.9,3.6,-0.9,-1.7,0.34210526315789475
2025-09-16,HC Energie Karlovy Vary,HC Sparta Praha,2,4,0.3,0.7,2.7,3.8,4.8,3.6,-1.1,1.2,0.55
2025-09-16,HC Škoda Plzeň,HC Kometa Brno,2,2,0.3,0.4,1.9,3.6,2.3,3.2,-1.7,-0.9,0.45454545454545453
